date,Open,High,Low,Close,Volume
2020-03-17 13:23:00,6.93,6.93,6.68,6.68,281.0
2020-03-17 13:10:00,6.75,6.75,6.6901,6.6901,1538.0
2020-03-17 12:48:00,6.945,6.945,6.945,6.945,256.0
2020-03-17 12:39:00,6.945,6.945,6.945,6.945,170.0
2020-03-17 12:34:00,6.945,6.945,6.945,6.945,107.0
2020-03-17 12:31:00,6.945,6.945,6.945,6.945,593.0
2020-03-17 12:30:00,6.945,6.945,6.945,6.945,306.0
2020-03-17 12:28:00,6.79,6.79,6.79,6.79,329.0
2020-03-17 12:15:00,6.68,6.86,6.68,6.86,2587.0
2020-03-17 12:14:00,6.68,6.68,6.68,6.68,551.0
2020-03-17 12:13:00,6.708,6.708,6.708,6.708,3012.0
2020-03-17 12:12:00,6.86,6.86,6.86,6.86,229.0
2020-03-17 12:11:00,6.86,7.07,6.77,7.01,1389.0
2020-03-17 12:09:00,7.0,7.031,7.0,7.031,352.0
2020-03-17 11:39:00,6.66,6.66,6.66,6.66,161.0
2020-03-17 11:32:00,7.0,7.0,7.0,7.0,255.0
2020-03-17 11:30:00,6.745,6.745,6.745,6.745,157.0
2020-03-17 11:19:00,6.66,6.66,6.66,6.66,140.0
2020-03-17 10:50:00,6.531,6.531,6.531,6.531,176947.0
2020-03-17 10:48:00,6.7601,6.7601,6.7601,6.7601,258.0
2020-03-17 10:33:00,6.58,6.58,6.58,6.58,120.0
2020-03-17 10:19:00,6.69,6.69,6.69,6.69,170.0
2020-03-17 10:14:00,6.5,6.5,6.5,6.5,205.0
2020-03-17 09:54:00,6.4625,6.4625,6.4625,6.4625,1025.0
2020-03-17 09:45:00,6.46,6.46,6.46,6.46,548.0
2020-03-17 09:31:00,6.39,6.39,6.39,6.39,0.0
2020-03-16 15:59:00,5.4,5.4,5.4,5.4,113.0
2020-03-16 15:55:00,5.37,5.37,5.37,5.37,743.0
2020-03-16 15:54:00,5.4745,5.4745,5.4745,5.4745,357.0
2020-03-16 15:53:00,5.37,5.37,5.37,5.37,122.0
2020-03-16 15:50:00,5.381,5.381,5.3755,5.3755,2513.0
2020-03-16 15:47:00,5.3701,5.3701,5.3701,5.3701,107.0
2020-03-16 15:43:00,5.48,5.48,5.37,5.37,300.0
2020-03-16 15:40:00,5.4935,5.4935,5.4935,5.4935,430.0
2020-03-16 15:39:00,5.435,5.435,5.435,5.435,191.0
2020-03-16 15:38:00,5.47,5.47,5.43,5.43,1093.0
2020-03-16 15:35:00,5.47,5.47,5.47,5.47,219.0
2020-03-16 15:34:00,5.47,5.47,5.47,5.47,85.0
2020-03-16 15:23:00,5.495,5.52,5.495,5.52,219.0
2020-03-16 15:17:00,5.5,5.5,5.5,5.5,244.0
2020-03-16 15:11:00,5.47,5.47,5.47,5.47,93.0
2020-03-16 14:59:00,5.62,5.62,5.55,5.55,618.0
2020-03-16 14:54:00,5.51,5.51,5.51,5.51,2298.0
2020-03-16 14:48:00,5.68,5.68,5.68,5.68,107.0
2020-03-16 14:42:00,5.561,5.561,5.561,5.561,567.0
2020-03-16 14:33:00,5.816,5.816,5.816,5.816,441.0
2020-03-16 14:28:00,5.68,5.85,5.68,5.85,1654.0
2020-03-16 14:27:00,5.57,5.85,5.51,5.51,1023.0
2020-03-16 14:26:00,5.7224,5.7851,5.6236,5.7324,1150.0
2020-03-16 14:25:00,5.43,5.43,5.43,5.43,1007.0
2020-03-16 14:23:00,5.7199,5.7199,5.7199,5.7199,510.0
2020-03-16 14:20:00,5.459,5.459,5.459,5.459,264.0
2020-03-16 14:08:00,5.72,5.72,5.44,5.44,476.0
2020-03-16 14:07:00,5.6,5.6975,5.6,5.64,927.0
2020-03-16 13:59:00,5.6,5.6,5.6,5.6,654.0
2020-03-16 13:58:00,5.64,5.64,5.64,5.64,425.0
2020-03-16 13:36:00,5.85,5.85,5.79,5.79,2956.0
2020-03-16 13:34:00,5.79,5.79,5.79,5.79,780.0
2020-03-16 13:28:00,5.59,5.59,5.59,5.59,99.0
2020-03-16 13:25:00,5.6,5.6,5.6,5.6,654.0
2020-03-16 13:24:00,6.05,6.05,6.05,6.05,2792.0
2020-03-16 13:23:00,5.82,5.82,5.82,5.82,440.0
2020-03-16 13:21:00,5.85,5.85,5.79,5.79,1357.0
2020-03-16 13:17:00,5.62,5.62,5.58,5.58,1815.0
2020-03-16 13:03:00,5.85,5.94,5.85,5.94,297.0
