date,Open,High,Low,Close,Volume
2020-03-17 12:25:00,1125.2899,1125.2899,1116.5,1116.5,2945.0
2020-03-17 12:24:00,1116.2507,1119.4,1113.39,1117.5575,9327.0
2020-03-17 12:23:00,1122.5311,1122.5311,1117.5,1117.5,8620.0
2020-03-17 12:22:00,1121.8149,1123.0601,1120.0901,1121.83,4764.0
2020-03-17 12:21:00,1125.515,1126.1801,1121.72,1122.525,4635.0
2020-03-17 12:20:00,1123.076,1125.53,1121.585,1124.98,5462.0
2020-03-17 12:19:00,1120.28,1121.8,1119.4213,1119.4213,3880.0
2020-03-17 12:18:00,1125.76,1128.0,1121.45,1122.373,6919.0
2020-03-17 12:17:00,1126.825,1129.0686,1125.15,1125.15,6656.0
2020-03-17 12:16:00,1129.99,1130.0,1126.42,1127.8101,11370.0
2020-03-17 12:15:00,1129.9,1130.86,1128.24,1130.86,3762.0
2020-03-17 12:14:00,1129.3696,1129.78,1128.05,1128.8051,4306.0
2020-03-17 12:13:00,1127.9,1129.4204,1127.0699,1128.52,6362.0
2020-03-17 12:12:00,1127.4301,1129.27,1125.3835,1127.0,10931.0
2020-03-17 12:11:00,1127.52,1128.21,1125.8101,1128.21,6620.0
2020-03-17 12:10:00,1123.67,1126.71,1123.0699,1126.71,7862.0
2020-03-17 12:09:00,1117.41,1122.26,1115.48,1122.26,9724.0
2020-03-17 12:08:00,1115.0344,1117.59,1115.01,1116.95,3060.0
2020-03-17 12:07:00,1113.02,1116.0,1113.02,1116.0,6567.0
2020-03-17 12:06:00,1111.5699,1113.39,1111.02,1113.05,3006.0
2020-03-17 12:05:00,1108.35,1110.53,1108.2,1110.53,6081.0
2020-03-17 12:04:00,1107.49,1109.0229,1106.673,1109.0229,3382.0
2020-03-17 12:03:00,1104.39,1107.4,1103.79,1107.02,6800.0
2020-03-17 12:02:00,1105.2997,1105.2997,1102.67,1103.78,3355.0
2020-03-17 12:01:00,1106.3571,1108.4,1104.08,1104.08,3766.0
2020-03-17 12:00:00,1106.06,1108.53,1105.57,1105.98,4950.0
2020-03-17 11:59:00,1107.6589,1107.6589,1102.5699,1105.545,5389.0
2020-03-17 11:58:00,1107.4,1108.11,1104.76,1105.02,6036.0
2020-03-17 11:57:00,1110.655,1110.655,1105.84,1106.89,5770.0
