date,Open,High,Low,Close,adj. Close,Volume,dividend amount,split coefficient
2018-12-14,91.52,91.53,91.52,91.53,89.321,939253.0,0.0,1.0
2018-12-13,91.52,91.52,91.51,91.52,89.3113,1409965.0,0.0,1.0
2018-12-12,91.51,91.51,91.5,91.51,89.3015,959241.0,0.0,1.0
2018-12-11,91.5,91.5,91.49,91.49,89.282,1734605.0,0.0,1.0
2018-12-10,91.5,91.5,91.49,91.5,89.2918,1474750.0,0.0,1.0
2018-12-07,91.49,91.49,91.48,91.49,89.282,1924591.0,0.0,1.0
2018-12-06,91.48,91.49,91.47,91.48,89.2723,4606197.0,0.0,1.0
2018-12-04,91.46,91.46,91.45,91.46,89.2527,1610615.0,0.0,1.0
2018-12-03,91.45,91.46,91.45,91.45,89.243,2369713.0,0.1572,1.0
2018-11-30,91.62,91.62,91.6,91.61,89.2457,1795613.0,0.0,1.0
2018-11-29,91.6,91.61,91.6,91.6,89.236,5720162.0,0.0,1.0
2018-11-28,91.58,91.59,91.58,91.59,89.2262,1464015.0,0.0,1.0
2018-11-27,91.58,91.59,91.57,91.58,89.2165,701262.0,0.0,1.0
2018-11-26,91.58,91.58,91.57,91.58,89.2165,945320.0,0.0,1.0
2018-11-23,91.57,91.58,91.56,91.57,89.2067,544497.0,0.0,1.0
2018-11-21,91.58,91.58,91.56,91.57,89.2067,1683191.0,0.0,1.0
