date,Open,High,Low,Close,Volume
2020-03-18 12:28:00,85.99,87.99,85.78,87.2402,5808.0
2020-03-18 12:27:00,84.9268,86.8037,84.8148,85.9027,6642.0
2020-03-18 12:26:00,82.2086,84.98,82.2086,84.0,8380.0
2020-03-18 12:25:00,84.26,84.7281,82.26,82.4866,49421.0
2020-03-18 12:22:00,86.3092,86.99,86.3,86.5,2022.0
2020-03-18 12:21:00,87.0,87.07,86.35,86.8175,7208.0
2020-03-18 12:20:00,87.4,87.59,87.05,87.05,6901.0
2020-03-18 12:19:00,87.7,87.98,87.05,87.1,4137.0
2020-03-18 12:18:00,87.956,88.1274,87.49,87.8,4963.0
2020-03-18 12:17:00,88.49,88.73,87.5,87.775,4659.0
2020-03-18 12:16:00,87.4282,89.3756,87.3416,88.2336,4465.0
2020-03-18 12:15:00,86.005,87.55,85.5844,87.0,9074.0
2020-03-18 12:14:00,88.76,88.85,86.0,86.0,15998.0
2020-03-18 12:13:00,89.26,89.9999,88.5,88.52,11537.0
2020-03-18 12:12:00,91.14,91.4613,89.26,89.26,13600.0
2020-03-18 12:11:00,91.6737,91.8,91.14,91.43,2815.0
2020-03-18 12:10:00,92.6,92.78,91.11,91.75,9876.0
2020-03-18 12:09:00,92.5,93.2024,92.34,92.74,2522.0
2020-03-18 12:08:00,92.65,93.27,92.47,92.85,3922.0
2020-03-18 12:07:00,92.9412,92.9412,92.5448,92.88,1938.0
2020-03-18 12:06:00,93.4,93.4,92.2,92.5899,3074.0
2020-03-18 12:05:00,93.2,93.2,92.5,92.5,1233.0
2020-03-18 12:04:00,92.5,93.9,92.5,93.4127,1153.0
2020-03-18 12:03:00,93.4035,93.9,92.4,92.5,2593.0
2020-03-18 12:02:00,93.1219,93.86,93.0,93.86,1516.0
2020-03-18 12:01:00,92.8,93.99,92.8,93.99,1333.0
2020-03-18 12:00:00,93.495,93.5,92.89,92.89,1659.0
2020-03-18 11:59:00,92.865,93.99,92.5,93.495,3041.0
2020-03-18 11:58:00,92.05,94.3866,92.0,92.2708,4556.0
2020-03-18 11:57:00,92.76,93.2,92.15,92.165,3439.0
2020-03-18 11:56:00,92.13,93.0,92.05,92.18,2230.0
2020-03-18 11:55:00,92.3,93.6442,92.05,92.17,3690.0
2020-03-18 11:54:00,94.8093,94.8093,92.31,92.39,15298.0
2020-03-18 11:51:00,95.71,95.9783,94.95,95.791,2235.0
2020-03-18 11:50:00,95.35,96.33,95.01,96.33,2098.0
2020-03-18 11:49:00,95.0,96.7,94.5,95.35,2805.0
2020-03-18 11:48:00,94.209,96.7,94.209,96.7,5552.0
2020-03-18 11:47:00,93.37,94.2757,93.37,94.2757,1020.0
2020-03-18 11:46:00,92.7004,93.63,92.7004,93.63,5217.0
2020-03-18 11:45:00,92.97,93.74,92.39,92.8198,2101.0
2020-03-18 11:44:00,92.0,94.0,92.0,92.97,6205.0
2020-03-18 11:43:00,96.0,96.4,92.0,92.0,18171.0
2020-03-18 11:42:00,95.8684,96.2305,95.8684,96.2305,440.0
2020-03-18 11:41:00,95.75,96.085,95.7,95.723,1385.0
2020-03-18 11:40:00,96.25,96.25,95.82,96.0,3192.0
2020-03-18 11:39:00,96.25,96.5,96.25,96.375,2765.0
2020-03-18 11:38:00,95.905,96.5,95.73,96.13,5011.0
2020-03-18 11:37:00,95.64,96.5,95.0,95.8238,4220.0
2020-03-18 11:36:00,96.61,97.3,95.0,95.29,16276.0
2020-03-18 11:35:00,96.756,96.9999,96.5,96.57,1293.0
2020-03-18 11:34:00,97.0,97.0,96.65,96.8887,3197.0
2020-03-18 11:33:00,97.15,97.15,97.0,97.1349,3337.0
2020-03-18 11:32:00,97.195,97.195,96.98,97.05,1052.0
2020-03-18 11:31:00,97.0,97.45,97.0,97.3732,2045.0
2020-03-18 11:30:00,97.39,97.9422,97.0,97.01,4248.0
2020-03-18 11:29:00,97.7272,97.7922,97.0,97.0,4669.0
2020-03-18 11:28:00,97.44,97.9999,97.0,97.5,2366.0
2020-03-18 11:27:00,97.6985,98.44,97.1,97.1,5260.0
2020-03-18 11:26:00,97.092,97.99,96.97,97.5,1644.0
2020-03-18 11:25:00,97.0158,98.6469,96.1445,97.1758,3625.0
2020-03-18 11:24:00,96.5247,98.4058,96.2042,97.5251,4785.0
2020-03-18 11:23:00,95.995,96.99,95.3635,96.155,1058.0
2020-03-18 11:22:00,96.47,96.7,95.995,96.4237,1025.0
2020-03-18 11:21:00,95.75,96.7,95.75,96.7,2047.0
2020-03-18 11:20:00,94.99,96.0,94.99,95.5,3723.0
2020-03-18 11:19:00,94.22,94.6315,94.21,94.6315,1008.0
2020-03-18 11:18:00,93.5,95.78,93.0,94.21,17539.0
2020-03-18 11:17:00,95.58,95.673,93.57,93.57,8993.0
